Brut_Kar_Marji_%,BKM_Gecti,FaalGid_BrutKar_%,FGBK_Gecti,FinansGid_Gelir_%,FGG_Gecti,Cari_Oran,CO_Gecti,NetBorc_FAVOK,NB_Gecti,ROE_%,ROE_Gecti,Toplam_Puan,Maks_Puan,Hisse,Borsa,FK_Orani,FK_Gecti,EPS_Surekli_Artis,Icsel_Deger
38.33,HAYIR,94.51,HAYIR,2.08,EVET,0.9,HAYIR,8.2,HAYIR,-0.22,HAYIR,1,8,WOOF,NASDAQ,,,,
24.14,HAYIR,158.68,HAYIR,19.28,HAYIR,0.84,HAYIR,-2.11,EVET,-161.04,HAYIR,1,8,ARZUM,BIST,-1.6,HAYIR,HAYIR,
,,,,,,0.02,HAYIR,-1.99,EVET,-0.6,HAYIR,1,8,BAYA,NASDAQ,,,,
100.0,EVET,37.56,HAYIR,15.14,HAYIR,0.97,HAYIR,4.62,HAYIR,3.31,HAYIR,1,8,RPRX,NASDAQ,,,,
37.98,HAYIR,174.81,HAYIR,2.79,EVET,4.08,HAYIR,6.57,HAYIR,-3.07,HAYIR,1,8,RKLB,NASDAQ,,,,
4.87,HAYIR,110.84,HAYIR,3.68,EVET,1.14,HAYIR,10.08,HAYIR,-9.5,HAYIR,1,8,ARENA,BIST,-2.99,HAYIR,HAYIR,
,,,,,,0.11,HAYIR,-0.81,EVET,-77.78,HAYIR,1,8,ALCYW,NASDAQ,,,,
,,,,126.44,HAYIR,,,,,5.55,HAYIR,1,8,ISBTR,BIST,0.13,EVET,HAYIR,80947640.84
,,,,,,16.81,HAYIR,,,242.35,EVET,1,8,BCAR,NASDAQ,,,,
32.75,HAYIR,778.88,HAYIR,,,8.39,HAYIR,2.08,EVET,-4.92,HAYIR,1,8,WRD,NASDAQ,,,,
6.72,HAYIR,175.8,HAYIR,4.5,EVET,0.39,HAYIR,4.8,HAYIR,-2.23,HAYIR,1,8,PARSN,BIST,-7.48,HAYIR,HAYIR,
15.55,HAYIR,108.3,HAYIR,0.24,EVET,1.22,HAYIR,5.34,HAYIR,-1.19,HAYIR,1,8,JD,NASDAQ,,,,
100.0,EVET,199603.0,HAYIR,509612.64,HAYIR,4.07,HAYIR,,,-16.38,HAYIR,1,8,GOZDE,BIST,-0.49,HAYIR,HAYIR,
14.13,HAYIR,121.26,HAYIR,5.86,EVET,0.8,HAYIR,9.66,HAYIR,11.69,HAYIR,1,8,LIND,NASDAQ,,,,
2.11,HAYIR,165.94,HAYIR,7.75,EVET,0.91,HAYIR,4.11,HAYIR,-1.18,HAYIR,1,8,AYEN,BIST,-10.01,HAYIR,HAYIR,
,,,,,,12.86,HAYIR,2.21,EVET,-11.89,HAYIR,1,8,PHVS,NASDAQ,,,,
100.0,EVET,34.5,HAYIR,58.66,HAYIR,0.01,HAYIR,14.97,HAYIR,7.7,HAYIR,1,8,AGNCP,NASDAQ,,,,
15.63,HAYIR,41.25,HAYIR,1.67,EVET,1.05,HAYIR,5.53,HAYIR,-3.5,HAYIR,1,8,SBUX,NASDAQ,,,,
-1832.02,HAYIR,-10.65,EVET,575.4,HAYIR,2.26,HAYIR,25.46,HAYIR,-40.94,HAYIR,1,8,PCT,NASDAQ,,,,
14.85,HAYIR,61.8,HAYIR,9.1,EVET,1.25,HAYIR,14.45,HAYIR,-0.25,HAYIR,1,8,AVOD,BIST,-103.54,HAYIR,HAYIR,
25.75,HAYIR,291.0,HAYIR,,,10.62,HAYIR,1.16,EVET,-2.47,HAYIR,1,8,AEHR,NASDAQ,,,,
22.7,HAYIR,27.75,EVET,,,17.11,HAYIR,,,3.25,HAYIR,1,8,OYAYO,BIST,59.08,HAYIR,HAYIR,24.76
69.26,EVET,98.28,HAYIR,31.82,HAYIR,1.42,HAYIR,84.08,HAYIR,2.95,HAYIR,1,8,ALVO,NASDAQ,,,,
56.69,EVET,53.26,HAYIR,22.04,HAYIR,3.09,HAYIR,8.42,HAYIR,1.68,HAYIR,1,8,WLFC,NASDAQ,,,,
-0.46,HAYIR,-44.91,EVET,,,372.26,HAYIR,,,-8.71,HAYIR,1,8,ATLAS,BIST,-3.5,HAYIR,HAYIR,
100.0,EVET,34.5,HAYIR,58.66,HAYIR,0.01,HAYIR,14.97,HAYIR,7.7,HAYIR,1,8,AGNCM,NASDAQ,,,,
50.52,EVET,211.7,HAYIR,18.47,HAYIR,0.2,HAYIR,5.65,HAYIR,7.93,HAYIR,1,8,JCAP,NASDAQ,,,,
,,,,,,0.01,HAYIR,-3.17,EVET,0.84,HAYIR,1,8,AFJK,NASDAQ,,,,
5.7,HAYIR,383.79,HAYIR,15.27,HAYIR,0.47,HAYIR,0.29,EVET,0.36,HAYIR,1,8,GSRAY,BIST,83.21,HAYIR,HAYIR,0.35
,,,,,,0.01,HAYIR,-3.17,EVET,0.84,HAYIR,1,8,AFJKR,NASDAQ,,,,
,,,,,,0.02,HAYIR,-1.99,EVET,-0.6,HAYIR,1,8,BAYAR,NASDAQ,,,,
,,,,,,16.81,HAYIR,,,242.35,EVET,1,8,BCARU,NASDAQ,,,,
,,,,,,0.93,HAYIR,,,131.69,EVET,1,8,GIWWU,NASDAQ,,,,
,,,,,,0.11,HAYIR,,,34.7,EVET,1,8,ESHA,NASDAQ,,,,
,,,,,,6.53,HAYIR,,,84.69,EVET,1,8,COLAR,NASDAQ,,,,
,,,,,,9.57,HAYIR,2.24,EVET,1.04,HAYIR,1,8,CRAQ,NASDAQ,,,,
,,,,,,9.57,HAYIR,2.24,EVET,1.04,HAYIR,1,8,CRAQR,NASDAQ,,,,
,,,,,,0.35,HAYIR,-0.0,EVET,0.56,HAYIR,1,8,DRDB,NASDAQ,,,,
,,,,,,0.35,HAYIR,-0.0,EVET,0.56,HAYIR,1,8,DRDBW,NASDAQ,,,,
83.62,EVET,44.99,HAYIR,,,2.05,HAYIR,,,0.49,HAYIR,1,8,MSGYO,BIST,40.69,HAYIR,HAYIR,4.68
35.73,HAYIR,39.36,HAYIR,20.65,HAYIR,1.02,HAYIR,1.85,EVET,-0.0,HAYIR,1,8,ALKLC,BIST,-254549.78,HAYIR,HAYIR,
,,,,,,0.02,HAYIR,-2.88,EVET,7.19,HAYIR,1,8,EMAT,NASDAQ,,,,
32.76,HAYIR,5458.25,HAYIR,,,5.52,HAYIR,0.11,EVET,-15.35,HAYIR,1,8,ZYME,NASDAQ,,,,
,,,,,,256.3,HAYIR,,,34.51,EVET,1,8,FGMCR,NASDAQ,,,,
,,,,,,6.53,HAYIR,,,84.69,EVET,1,8,COLA,NASDAQ,,,,
,,,,,,256.3,HAYIR,,,34.51,EVET,1,8,FGMCU,NASDAQ,,,,
,,,,,,0.05,HAYIR,-1.22,EVET,1.53,HAYIR,1,8,FSHP,NASDAQ,,,,
26.95,HAYIR,940.25,HAYIR,38.42,HAYIR,0.09,HAYIR,1.87,EVET,11.07,HAYIR,1,8,GAINI,NASDAQ,,,,
39.81,HAYIR,114.72,HAYIR,0.31,EVET,4.26,HAYIR,14.88,HAYIR,-1.18,HAYIR,1,8,NEO,NASDAQ,,,,
35.46,HAYIR,32.74,HAYIR,8.0,EVET,0.45,HAYIR,4.8,HAYIR,1.74,HAYIR,1,8,MSEX,NASDAQ,,,,
10.93,HAYIR,164.01,HAYIR,19.78,HAYIR,2.62,HAYIR,0.01,EVET,7.07,HAYIR,1,8,AKYHO,BIST,3.92,HAYIR,HAYIR,16.53
,,,,,,12.83,HAYIR,0.29,EVET,-11.57,HAYIR,1,8,AVBP,NASDAQ,,,,
,,,,,,22.06,HAYIR,,,131.69,EVET,1,8,GIW,NASDAQ,,,,
,,,,,,0.93,HAYIR,,,131.69,EVET,1,8,GIWWR,NASDAQ,,,,
13.61,HAYIR,58.27,HAYIR,2.68,EVET,1.18,HAYIR,4.17,HAYIR,3.11,HAYIR,1,8,STKL,NASDAQ,,,,
,,,,,,19.05,HAYIR,3.6,EVET,-6.24,HAYIR,1,8,AGMB,NASDAQ,,,,
,,,,,,16.81,HAYIR,,,242.35,EVET,1,8,BCARW,NASDAQ,,,,
,,,,,,0.31,HAYIR,-0.55,EVET,0.68,HAYIR,1,8,CAPN,NASDAQ,,,,
37.75,HAYIR,64.23,HAYIR,6.06,EVET,3.32,HAYIR,,,-4.77,HAYIR,1,8,NUGYO,BIST,-2.51,HAYIR,HAYIR,
19.29,HAYIR,80.33,HAYIR,,,2.9,HAYIR,-1.6,EVET,2.28,HAYIR,1,8,CNXN,NASDAQ,,,,
,,,,,,8.28,HAYIR,-37.52,EVET,-14.88,HAYIR,1,8,SLS,NASDAQ,,,,
62.9,EVET,61.38,HAYIR,,,,,,,4.55,HAYIR,1,8,IGIC,NASDAQ,,,,
20.99,HAYIR,5935.29,HAYIR,,,6.43,HAYIR,0.97,EVET,-13.92,HAYIR,1,8,BGMS,NASDAQ,,,,
,,,,,,5.77,HAYIR,0.81,EVET,-36.3,HAYIR,1,8,BGMSP,NASDAQ,,,,
,,,,,,0.03,HAYIR,-0.64,EVET,-0.02,HAYIR,1,8,BKHA,NASDAQ,,,,
,,,,,,0.03,HAYIR,-0.64,EVET,-0.02,HAYIR,1,8,BKHAR,NASDAQ,,,,
,,,,,,16.6,HAYIR,0.02,EVET,0.99,HAYIR,1,8,CAEP,NASDAQ,,,,
,,,,,,0.31,HAYIR,-0.55,EVET,0.68,HAYIR,1,8,CAPNR,NASDAQ,,,,
2.37,HAYIR,8.33,EVET,,,69.43,HAYIR,,,1.95,HAYIR,1,8,MTRYO,BIST,11.08,HAYIR,HAYIR,21.86
2.74,HAYIR,3004.83,HAYIR,,,2.17,HAYIR,3.14,EVET,-0.16,HAYIR,1,8,AXG,NASDAQ,,,,
,,,,,,,,,,614.33,EVET,1,8,CEPF,NASDAQ,,,,
6.12,HAYIR,299.35,HAYIR,0.4,EVET,5.46,HAYIR,19.61,HAYIR,-3.04,HAYIR,1,8,METC,NASDAQ,,,,
,,,,,,0.26,HAYIR,-0.53,EVET,-5.57,HAYIR,1,8,CEPO,NASDAQ,,,,
,,,,10.46,EVET,,,,,12.14,HAYIR,1,8,ANSGR,BIST,4.28,HAYIR,HAYIR,160.29
51.42,EVET,70.16,HAYIR,47.27,HAYIR,0.08,HAYIR,10.53,HAYIR,1.35,HAYIR,1,8,CLBK,NASDAQ,,,,
,,,,,,0.27,HAYIR,0.21,EVET,0.23,HAYIR,1,8,CHAC,NASDAQ,,,,
,,,,,,0.27,HAYIR,0.21,EVET,0.23,HAYIR,1,8,CHACR,NASDAQ,,,,
,,,,,,0.81,HAYIR,-0.17,EVET,0.91,HAYIR,1,8,CHPG,NASDAQ,,,,
23.1,HAYIR,87.15,HAYIR,11.99,EVET,0.49,HAYIR,4.07,HAYIR,1.15,HAYIR,1,8,BARMA,BIST,75.67,HAYIR,HAYIR,16.05
26.5,HAYIR,44.01,HAYIR,,,2.72,HAYIR,-0.33,EVET,5.72,HAYIR,1,8,MZTI,NASDAQ,,,,
44.41,EVET,53.1,HAYIR,47.76,HAYIR,3.17,HAYIR,12.95,HAYIR,2.97,HAYIR,1,8,MBIN,NASDAQ,,,,
47.61,EVET,653.39,HAYIR,,,5.64,HAYIR,,,-1.75,HAYIR,1,8,DTST,NASDAQ,,,,
3.79,HAYIR,4897.22,HAYIR,20.64,HAYIR,14.27,HAYIR,1.95,EVET,-2.65,HAYIR,1,8,HKIT,NASDAQ,,,,
33.98,HAYIR,92.02,HAYIR,6.06,EVET,2.49,HAYIR,8.24,HAYIR,2.6,HAYIR,1,8,QVCGP,NASDAQ,,,,
,,-1354.18,EVET,,,8.83,HAYIR,5.62,HAYIR,-5.29,HAYIR,1,8,AIXC,NASDAQ,,,,
40.89,EVET,76.77,HAYIR,,,7.04,HAYIR,,,2.54,HAYIR,1,8,UG,NASDAQ,,,,
,,,,,,1.71,EVET,,,-13.19,HAYIR,1,8,QCLS,NASDAQ,,,,
11.9,HAYIR,1699.5,HAYIR,,,1.48,HAYIR,0.2,EVET,-2010.57,HAYIR,1,8,BZAIW,NASDAQ,,,,
14.89,HAYIR,2911.87,HAYIR,,,2.33,HAYIR,-0.14,EVET,-16.46,HAYIR,1,8,MDWD,NASDAQ,,,,
14.71,HAYIR,78.22,HAYIR,,,1.44,HAYIR,1.55,EVET,17.71,HAYIR,1,8,ABLV,NASDAQ,,,,
68.24,EVET,67.51,HAYIR,30.91,HAYIR,793.73,HAYIR,6.43,HAYIR,3.45,HAYIR,1,8,FRAF,NASDAQ,,,,
,,,,,,,,0.47,EVET,,,1,8,GREEL,NASDAQ,,,,
27.22,HAYIR,125.2,HAYIR,,,2.27,HAYIR,0.89,EVET,-4.11,HAYIR,1,8,SWAG,NASDAQ,,,,
31.24,HAYIR,127.42,HAYIR,0.63,EVET,2.63,HAYIR,8.4,HAYIR,-0.28,HAYIR,1,8,AAOI,NASDAQ,,,,
31.42,HAYIR,192.73,HAYIR,,,2.4,HAYIR,1.01,EVET,-14.93,HAYIR,1,8,OMH,NASDAQ,,,,
27.96,HAYIR,62.06,HAYIR,3.2,EVET,1.01,HAYIR,4.37,HAYIR,3.62,HAYIR,1,8,CPB,NASDAQ,,,,
51.22,EVET,118.42,HAYIR,,,2.94,HAYIR,5.31,HAYIR,-321.14,HAYIR,1,8,AISPW,NASDAQ,,,,
35.99,HAYIR,67.18,HAYIR,,,2.41,HAYIR,0.84,EVET,4.53,HAYIR,1,8,OLLI,NASDAQ,,,,
22.4,HAYIR,98.13,HAYIR,,,36.26,HAYIR,-978.8,EVET,4.15,HAYIR,1,8,HOLO,NASDAQ,,,,
,,-20333.89,EVET,,,10.1,HAYIR,,,-23.9,HAYIR,1,8,BCTX,NASDAQ,,,,
74.61,EVET,57.35,HAYIR,22.76,HAYIR,,,,,2.53,HAYIR,1,8,FHB,NASDAQ,,,,
55.3,EVET,68.27,HAYIR,32.89,HAYIR,0.4,HAYIR,6.65,HAYIR,1.12,HAYIR,1,8,SBCF,NASDAQ,,,,
57.92,EVET,69.97,HAYIR,35.93,HAYIR,0.19,HAYIR,4.51,HAYIR,3.63,HAYIR,1,8,MRBK,NASDAQ,,,,
8.14,HAYIR,112.04,HAYIR,0.63,EVET,3.39,HAYIR,226.86,HAYIR,-1.03,HAYIR,1,8,ONEG,NASDAQ,,,,
37.62,HAYIR,17245.61,HAYIR,,,4.67,HAYIR,0.59,EVET,-37.12,HAYIR,1,8,VTGN,NASDAQ,,,,
,,8459.01,HAYIR,,,13.64,HAYIR,0.81,EVET,-15.07,HAYIR,1,8,VERA,NASDAQ,,,,
33.98,HAYIR,92.02,HAYIR,6.06,EVET,2.49,HAYIR,8.18,HAYIR,2.6,HAYIR,1,8,QVCGA,NASDAQ,,,,
,,,,,,0.03,HAYIR,0.05,EVET,4.85,HAYIR,1,8,ANGH,NASDAQ,,,,
55.09,EVET,79.73,HAYIR,44.91,HAYIR,0.03,HAYIR,4.53,HAYIR,1.25,HAYIR,1,8,MYFW,NASDAQ,,,,
47.05,EVET,59.17,HAYIR,,,10.02,HAYIR,,,3.0,HAYIR,1,8,TAYD,NASDAQ,,,,
36.46,HAYIR,92.62,HAYIR,,,2.32,HAYIR,0.33,EVET,-1.31,HAYIR,1,8,AIFU,NASDAQ,,,,
,,,,,,0.71,HAYIR,,,453.66,EVET,1,8,NRSN,NASDAQ,,,,
72.02,EVET,63.73,HAYIR,26.68,HAYIR,0.3,HAYIR,4.28,HAYIR,3.55,HAYIR,1,8,HWBK,NASDAQ,,,,
20.16,HAYIR,100.51,HAYIR,18.34,HAYIR,,,-442.52,EVET,-1.06,HAYIR,1,8,GGAL,NASDAQ,,,,
,,,,,,6.72,HAYIR,0.7,EVET,-24.09,HAYIR,1,8,IPWR,NASDAQ,,,,
0.79,HAYIR,490006.92,HAYIR,1463.48,HAYIR,4.44,HAYIR,-0.12,EVET,-14.44,HAYIR,1,8,ACLX,NASDAQ,,,,
,,,,,,7.77,HAYIR,-1849.22,EVET,-14.94,HAYIR,1,8,BRNS,NASDAQ,,,,
45.29,EVET,169.31,HAYIR,,,6.1,HAYIR,,,-1.07,HAYIR,1,8,MBLY,NASDAQ,,,,
18.21,HAYIR,528.93,HAYIR,28.43,HAYIR,2.54,HAYIR,-0.35,EVET,-84.71,HAYIR,1,8,DFLI,NASDAQ,,,,
35.38,HAYIR,586.89,HAYIR,,,4.88,HAYIR,1.39,EVET,-15.39,HAYIR,1,8,WATT,NASDAQ,,,,
23.47,HAYIR,102.18,HAYIR,1.71,EVET,3.43,HAYIR,21.96,HAYIR,3.85,HAYIR,1,8,CRWS,NASDAQ,,,,
31.35,HAYIR,78.1,HAYIR,8.0,EVET,2.2,HAYIR,6.66,HAYIR,0.77,HAYIR,1,8,EQPT,NASDAQ,,,,
4.85,HAYIR,373.85,HAYIR,,,1.48,HAYIR,0.28,EVET,-11.62,HAYIR,1,8,FLNC,NASDAQ,,,,
35.3,HAYIR,76.2,HAYIR,22.13,HAYIR,1.66,EVET,10.57,HAYIR,3.31,HAYIR,1,8,RUN,NASDAQ,,,,
29.54,HAYIR,36.35,HAYIR,11.35,EVET,0.6,HAYIR,5.58,HAYIR,4.93,HAYIR,1,8,CHDN,NASDAQ,,,,
,,,,,,7.76,HAYIR,0.02,EVET,-10.56,HAYIR,1,8,ZNTL,NASDAQ,,,,
37.41,HAYIR,87.52,HAYIR,4.6,EVET,2.36,HAYIR,4.46,HAYIR,-0.74,HAYIR,1,8,ICUI,NASDAQ,,,,
18.48,HAYIR,69.6,HAYIR,,,0.89,HAYIR,1.18,EVET,12.73,HAYIR,1,8,MWH,NASDAQ,,,,
,,,,,,0.02,HAYIR,-0.72,EVET,1.68,HAYIR,1,8,NVNI,NASDAQ,,,,
34.54,HAYIR,221.62,HAYIR,16.69,HAYIR,0.75,HAYIR,-21.92,EVET,-104.5,HAYIR,1,8,RYM,NASDAQ,,,,
36.72,HAYIR,114.66,HAYIR,,,2.73,HAYIR,-7.39,EVET,5.4,HAYIR,1,8,OGI,NASDAQ,,,,
8.94,HAYIR,334.9,HAYIR,,,4.62,HAYIR,3.01,EVET,-5.77,HAYIR,1,8,PPSI,NASDAQ,,,,
,,,,,,48.27,HAYIR,2.66,EVET,-8.88,HAYIR,1,8,IXHL,NASDAQ,,,,
11.12,HAYIR,87.37,HAYIR,,,2.28,HAYIR,-10.15,EVET,5.21,HAYIR,1,8,FLX,NASDAQ,,,,
,,,,,,,,-0.07,EVET,-245.49,HAYIR,1,8,ZBAO,NASDAQ,,,,
,,,,,,1.76,EVET,,,-126.04,HAYIR,1,8,PMN,NASDAQ,,,,
20.09,HAYIR,259.65,HAYIR,19.83,HAYIR,0.42,HAYIR,-7.56,EVET,-7.88,HAYIR,1,8,BATRK,NASDAQ,,,,
,,,,,,6.02,HAYIR,0.16,EVET,-28.39,HAYIR,1,8,ABOS,NASDAQ,,,,
48.68,EVET,582.9,HAYIR,126.6,HAYIR,8.97,HAYIR,178.17,HAYIR,-0.25,HAYIR,1,8,CREG,NASDAQ,,,,
80.4,EVET,588.13,HAYIR,,,3.38,HAYIR,,,-38.5,HAYIR,1,8,ATHR,NASDAQ,,,,
18.12,HAYIR,1518.43,HAYIR,29.56,HAYIR,0.85,HAYIR,-0.16,EVET,-52.2,HAYIR,1,8,NTRP,NASDAQ,,,,
,,626.22,HAYIR,,,6.84,HAYIR,1.1,EVET,-16.37,HAYIR,1,8,TNYA,NASDAQ,,,,
,,,,,,34.37,HAYIR,1.8,EVET,-7.91,HAYIR,1,8,BLTE,NASDAQ,,,,
19.61,HAYIR,74.65,HAYIR,6.5,EVET,1.43,HAYIR,4.52,HAYIR,0.69,HAYIR,1,8,MPAA,NASDAQ,,,,
,,-2.04,EVET,,,8.49,HAYIR,1275.41,HAYIR,-0.0,HAYIR,1,8,IONR,NASDAQ,,,,
60.94,EVET,92.74,HAYIR,39.03,HAYIR,9.17,HAYIR,42.18,HAYIR,0.87,HAYIR,1,8,OPRT,NASDAQ,,,,
50.77,EVET,114.24,HAYIR,,,4.84,HAYIR,22.59,HAYIR,1.74,HAYIR,1,8,MRAM,NASDAQ,,,,
28.43,HAYIR,39.8,HAYIR,,,2.29,HAYIR,-2.49,EVET,6.19,HAYIR,1,8,POWL,NASDAQ,,,,
47.57,EVET,121.22,HAYIR,,,2.97,HAYIR,5.01,HAYIR,-3.63,HAYIR,1,8,TACT,NASDAQ,,,,
,,,,,,2.09,HAYIR,0.26,EVET,-95.3,HAYIR,1,8,PDSB,NASDAQ,,,,
,,,,8.56,EVET,21.71,HAYIR,,,3.49,HAYIR,1,8,CGABL,NASDAQ,,,,
35.13,HAYIR,3153.26,HAYIR,,,3.84,HAYIR,-0.17,EVET,-82.0,HAYIR,1,8,REFR,NASDAQ,,,,
,,,,,,0.09,HAYIR,-4.35,EVET,6.53,HAYIR,1,8,GALT,NASDAQ,,,,
26.29,HAYIR,40.29,HAYIR,16.03,HAYIR,2.34,HAYIR,3.37,EVET,0.42,HAYIR,1,8,GLBS,NASDAQ,,,,
,,,,,,2.59,HAYIR,0.66,EVET,-161.92,HAYIR,1,8,JSPR,NASDAQ,,,,
31.02,HAYIR,169.49,HAYIR,,,4.44,HAYIR,0.93,EVET,-2.92,HAYIR,1,8,HERE,NASDAQ,,,,
30.78,HAYIR,1727.66,HAYIR,72.95,HAYIR,1.16,HAYIR,-0.28,EVET,-92.07,HAYIR,1,8,FEMY,NASDAQ,,,,
3.96,HAYIR,87.08,HAYIR,8.35,EVET,1.16,HAYIR,15.23,HAYIR,-4.31,HAYIR,1,8,BWIN,NASDAQ,,,,
60.51,EVET,129.03,HAYIR,,,1.23,HAYIR,6.06,HAYIR,-9.13,HAYIR,1,8,CURI,NASDAQ,,,,
7.79,HAYIR,1713.16,HAYIR,,,5.88,HAYIR,1.11,EVET,-2.35,HAYIR,1,8,RCON,NASDAQ,,,,
52.75,EVET,85.8,HAYIR,47.07,HAYIR,151.31,HAYIR,30.62,HAYIR,0.62,HAYIR,1,8,KFFB,NASDAQ,,,,
,,,,,,3.48,HAYIR,0.96,EVET,-19.83,HAYIR,1,8,TVRD,NASDAQ,,,,
3.92,HAYIR,96.99,HAYIR,,,1.82,EVET,51.73,HAYIR,-0.2,HAYIR,1,8,RDGT,NASDAQ,,,,
22.68,HAYIR,66.46,HAYIR,,,3.01,HAYIR,0.47,EVET,3.71,HAYIR,1,8,FLXS,NASDAQ,,,,
26.25,HAYIR,40.34,HAYIR,6.95,EVET,0.66,HAYIR,9.36,HAYIR,-4.8,HAYIR,1,8,JACK,NASDAQ,,,,
8.28,HAYIR,172.6,HAYIR,,,72.54,HAYIR,-0.06,EVET,10.44,HAYIR,1,8,CGTL,NASDAQ,,,,
-294.33,HAYIR,-54.03,EVET,51.14,HAYIR,14.39,HAYIR,4.72,HAYIR,-3.49,HAYIR,1,8,ALCO,NASDAQ,,,,
64.49,EVET,64.89,HAYIR,34.0,HAYIR,0.32,HAYIR,4.85,HAYIR,2.61,HAYIR,1,8,FCNCN,NASDAQ,,,,
49.66,EVET,375.56,HAYIR,,,4.44,HAYIR,,,-30.4,HAYIR,1,8,CSAI,NASDAQ,,,,
10.08,HAYIR,335.81,HAYIR,,,2.38,HAYIR,-1.22,EVET,-16.16,HAYIR,1,8,TAOP,NASDAQ,,,,
53.06,EVET,87.59,HAYIR,,,13.77,HAYIR,,,1.42,HAYIR,1,8,ELSE,NASDAQ,,,,
22.32,HAYIR,43.22,HAYIR,2.46,EVET,1.06,HAYIR,4.15,HAYIR,0.03,HAYIR,1,8,ICLR,NASDAQ,,,,
,,,,,,8.81,HAYIR,0.48,EVET,-49.88,HAYIR,1,8,HOTH,NASDAQ,,,,
-18.1,HAYIR,-1574.04,EVET,,,22.01,HAYIR,5.52,HAYIR,-1.78,HAYIR,1,8,EBON,NASDAQ,,,,
-164.67,HAYIR,-89.95,EVET,25.49,HAYIR,3.85,HAYIR,7.37,HAYIR,-5.62,HAYIR,1,8,MDRR,NASDAQ,,,,
,,,,,,14.28,HAYIR,0.2,EVET,-33.45,HAYIR,1,8,AVTX,NASDAQ,,,,
100.0,EVET,145.7,HAYIR,,,2.09,HAYIR,,,-7.56,HAYIR,1,8,TRAW,NASDAQ,,,,
,,5597.76,HAYIR,,,7.91,HAYIR,-0.06,EVET,-9.18,HAYIR,1,8,PCVX,NASDAQ,,,,
50.0,EVET,317.9,HAYIR,,,13.48,HAYIR,7.39,HAYIR,-2.5,HAYIR,1,8,GIGM,NASDAQ,,,,
,,,,,,2.07,HAYIR,0.12,EVET,-87.94,HAYIR,1,8,ALXO,NASDAQ,,,,
11.33,HAYIR,119.28,HAYIR,4.21,EVET,0.42,HAYIR,22.6,HAYIR,-67.99,HAYIR,1,8,AFRIW,NASDAQ,,,,
88.56,EVET,312.14,HAYIR,,,,,,,16.06,HAYIR,1,8,FUND,NASDAQ,,,,
15.26,HAYIR,85.9,HAYIR,1.66,EVET,3.19,HAYIR,4.2,HAYIR,-0.46,HAYIR,1,8,UCTT,NASDAQ,,,,
33.51,HAYIR,101.23,HAYIR,20.17,HAYIR,2.42,HAYIR,0.9,EVET,-3.27,HAYIR,1,8,GSAT,NASDAQ,,,,
,,-253300.0,EVET,,,49.37,HAYIR,,,-11.77,HAYIR,1,8,PHIO,NASDAQ,,,,
68.57,EVET,55.94,HAYIR,31.43,HAYIR,0.89,HAYIR,5.21,HAYIR,2.55,HAYIR,1,8,ONB,NASDAQ,,,,
37.12,HAYIR,85.19,HAYIR,57.92,HAYIR,120.47,HAYIR,-56.49,EVET,1.08,HAYIR,1,8,FGBIP,NASDAQ,,,,
22.17,HAYIR,142.74,HAYIR,23.19,HAYIR,2.17,HAYIR,0.15,EVET,-30.91,HAYIR,1,8,SEDG,NASDAQ,,,,
88.28,EVET,398.89,HAYIR,,,29.7,HAYIR,,,-7.11,HAYIR,1,8,GXAI,NASDAQ,,,,
37.68,HAYIR,107.22,HAYIR,3.1,EVET,1.18,HAYIR,4.36,HAYIR,1.41,HAYIR,1,8,LBGJ,NASDAQ,,,,
21.01,HAYIR,81.32,HAYIR,0.12,EVET,2.07,HAYIR,,,1.34,HAYIR,1,8,MCFT,NASDAQ,,,,
,,-89487.87,EVET,,,2.77,HAYIR,,,-77.04,HAYIR,1,8,NCEL,NASDAQ,,,,
22.14,HAYIR,43.31,HAYIR,1.82,EVET,2.51,HAYIR,6.85,HAYIR,2.72,HAYIR,1,8,GDS,NASDAQ,,,,
20.88,HAYIR,64.2,HAYIR,5.88,EVET,0.9,HAYIR,7.83,HAYIR,-5.34,HAYIR,1,8,VNET,NASDAQ,,,,
10.5,HAYIR,87.27,HAYIR,228.61,HAYIR,1.35,HAYIR,2.85,EVET,12.32,HAYIR,1,8,TKLF,NASDAQ,,,,
7.43,HAYIR,261.97,HAYIR,0.42,EVET,3.31,HAYIR,15.34,HAYIR,-19.44,HAYIR,1,8,CAN,NASDAQ,,,,
11.14,HAYIR,91.77,HAYIR,0.16,EVET,0.45,HAYIR,7.2,HAYIR,0.54,HAYIR,1,8,GTIM,NASDAQ,,,,
30.99,HAYIR,1620.31,HAYIR,73.6,HAYIR,0.11,HAYIR,-0.19,EVET,-216.95,HAYIR,1,8,MOBXW,NASDAQ,,,,
,,,,,,17.7,HAYIR,2.48,EVET,-7.93,HAYIR,1,8,MAZE,NASDAQ,,,,
,,,,,,3.18,HAYIR,1.0,EVET,-33.31,HAYIR,1,8,SNGX,NASDAQ,,,,
24.21,HAYIR,81.41,HAYIR,0.88,EVET,2.05,HAYIR,4.12,HAYIR,3.59,HAYIR,1,8,CHEF,NASDAQ,,,,
50.96,EVET,83.32,HAYIR,34.71,HAYIR,0.11,HAYIR,7.36,HAYIR,0.96,HAYIR,1,8,LNKB,NASDAQ,,,,
39.65,HAYIR,103.19,HAYIR,,,4.65,HAYIR,-244.06,EVET,18.51,HAYIR,1,8,HCM,NASDAQ,,,,
