Ceyrek,Brut_Kar_Marji_%,FaalGid_BrutKar_%,FinansGid_Gelir_%,Cari_Oran,NetBorc_FAVOK,ROE_%,Hisse
2023-09-30,59.65,70.24,,1.35,-0.49,2.69,SPOK
2023-12-31,77.44,83.04,,1.33,-1.03,2.05,SPOK
2024-03-31,58.45,73.93,,1.33,-0.52,2.64,SPOK
2024-06-30,57.59,75.36,,1.3,-0.6,2.16,SPOK
2024-09-30,59.02,74.31,,1.28,-0.75,2.34,SPOK
2024-12-31,59.65,77.04,,1.26,-0.87,2.35,SPOK
2025-03-31,61.64,72.85,,1.24,-0.41,3.42,SPOK
2025-06-30,60.54,74.95,,1.24,-0.43,3.02,SPOK
2025-09-30,78.27,83.56,,1.21,-0.56,2.15,SPOK
2025-12-31,117.11,90.26,,1.18,-0.9,2.0,SPOK
2021-06-30,49.45,77.17,1.16,1.44,2.18,2.9,TBRG
2021-09-30,50.35,87.16,1.18,1.71,2.89,1.27,TBRG
2021-12-31,49.8,79.58,1.23,1.49,1.9,2.43,TBRG
2022-03-31,52.9,78.18,1.18,1.73,2.2,3.52,TBRG
2022-06-30,49.17,88.72,1.49,1.79,2.98,1.32,TBRG
2022-09-30,47.73,87.5,2.14,1.78,3.06,0.93,TBRG
2022-12-31,44.64,88.52,2.73,1.68,3.39,1.09,TBRG
2023-03-31,48.77,85.03,3.1,1.67,2.77,1.32,TBRG
2023-06-30,47.85,104.71,3.15,1.73,7.76,-1.23,TBRG
2023-09-30,46.97,113.42,3.71,1.44,9.16,-1.56,TBRG
2023-12-31,49.11,199.07,4.79,2.31,-1.58,-22.76,TBRG
2024-03-31,50.36,101.39,4.84,1.95,6.52,-1.0,TBRG
2024-06-30,49.37,105.09,4.96,1.77,5.91,-2.42,TBRG
2024-09-30,49.46,95.31,4.81,1.8,5.33,-5.68,TBRG
2024-12-31,54.8,81.58,4.21,1.7,2.88,-1.82,TBRG
2025-03-31,54.69,82.89,3.88,1.69,2.73,0.27,TBRG
2025-06-30,51.86,91.84,3.58,1.8,3.78,1.49,TBRG
2025-09-30,51.17,90.77,7.5,1.91,2.87,3.11,TBRG
2020-03-31,44.68,170.75,0.5,2.03,-0.07,-11.11,LTRX
2020-06-30,37.66,124.36,0.57,2.19,1.41,-3.66,LTRX
2020-09-30,48.05,102.5,0.5,2.14,-0.04,-0.65,LTRX
2020-12-31,42.18,118.9,0.49,2.07,0.89,-3.16,LTRX
2021-03-31,45.11,110.99,0.45,2.06,5.1,-2.59,LTRX
2021-06-30,48.8,109.54,0.34,1.89,-0.71,-2.38,LTRX
2021-09-30,44.98,114.12,1.37,2.04,-11.64,-5.0,LTRX
2021-12-31,42.87,112.04,1.77,3.13,79.25,-3.13,LTRX
2022-03-31,42.12,115.28,0.94,2.55,-0.47,-4.25,LTRX
2022-06-30,41.92,96.23,0.54,2.53,0.73,3.14,LTRX
2022-09-30,44.15,109.77,0.82,2.25,12.31,-2.07,LTRX
2022-12-31,43.78,118.85,1.12,2.28,-33.63,-3.28,LTRX
2023-03-31,44.4,116.61,1.41,2.09,-7.35,-3.93,LTRX
2023-06-30,39.51,105.52,1.16,2.08,3.83,-2.13,LTRX
2023-09-30,42.68,111.17,1.02,2.03,7.58,-2.45,LTRX
2023-12-31,40.58,111.7,0.63,2.08,61.94,-3.38,LTRX
2024-03-31,40.07,100.58,0.42,2.25,0.44,-0.54,LTRX
2024-06-30,38.15,96.98,0.36,2.95,0.03,0.47,LTRX
2024-09-30,42.05,114.7,0.35,2.61,0.7,-3.17,LTRX
2024-12-31,42.63,116.26,0.4,2.56,-4.21,-3.04,LTRX
2025-03-31,43.52,128.86,0.56,2.68,-0.24,-5.13,LTRX
2025-06-30,40.0,127.16,0.37,2.54,-0.12,-3.54,LTRX
2025-09-30,44.79,111.44,0.05,3.01,-17.49,-1.88,LTRX
2025-12-31,40.95,108.13,0.03,2.75,15.94,-1.79,LTRX
2020-03-31,72.35,67.73,15.1,0.42,-6.35,1.89,ATLO
2020-06-30,80.49,62.57,10.84,0.42,-5.75,2.2,ATLO
2020-09-30,87.72,56.61,9.39,0.41,-3.53,2.75,ATLO
2020-12-31,84.45,58.91,8.69,0.45,-5.48,2.48,ATLO
2021-03-31,94.83,54.27,7.61,0.49,-6.36,2.95,ATLO
2021-06-30,93.66,55.94,6.45,0.49,-4.11,2.8,ATLO
2021-09-30,94.92,51.08,5.6,0.49,-3.02,3.19,ATLO
2021-12-31,95.63,56.55,5.63,0.49,-2.06,2.55,ATLO
2022-03-31,95.23,59.24,5.53,0.5,-4.52,2.91,ATLO
2022-06-30,93.14,61.29,7.2,0.47,-1.84,2.66,ATLO
2022-09-30,91.03,57.61,11.84,0.44,0.79,4.04,ATLO
2022-12-31,80.09,64.34,20.79,0.43,1.55,2.96,ATLO
2023-03-31,70.17,71.66,28.42,0.46,1.38,2.01,ATLO
2023-06-30,65.3,77.76,34.54,0.46,2.98,1.65,ATLO
2023-09-30,63.08,73.57,38.22,0.45,4.2,1.99,ATLO
2023-12-31,56.44,80.16,40.15,0.43,8.6,1.29,ATLO
2024-03-31,57.94,78.94,41.3,0.44,1.94,1.39,ATLO
2024-06-30,57.48,80.7,41.73,0.41,4.76,1.31,ATLO
2024-09-30,56.73,80.07,41.66,0.42,4.99,1.21,ATLO
2024-12-31,62.32,70.84,38.23,0.17,-0.42,2.01,ATLO
2025-03-31,61.27,70.78,34.66,0.42,-4.7,1.88,ATLO
2025-06-30,66.31,64.77,33.24,0.41,-1.3,2.34,ATLO
2025-09-30,65.43,64.18,32.0,0.18,-2.03,2.27,ATLO
2025-12-31,71.61,59.22,28.39,4.95,1.26,3.13,ATLO
2020-03-31,79.62,73.92,11.39,0.25,-3.44,2.17,FXNC
2020-06-30,83.32,66.05,8.51,0.28,-7.09,2.78,FXNC
2020-09-30,77.94,73.3,7.48,0.29,-10.25,2.13,FXNC
2020-12-31,95.62,59.03,6.38,0.32,-6.34,3.72,FXNC
2021-03-31,94.17,68.11,5.83,0.37,-11.74,2.83,FXNC
2021-06-30,104.41,59.67,5.39,0.39,-5.89,3.77,FXNC
2021-09-30,95.31,75.45,4.69,0.32,-7.16,2.05,FXNC
2021-12-31,93.02,78.34,4.35,0.37,-12.82,1.87,FXNC
2022-03-31,96.46,64.38,3.54,0.34,-6.78,3.5,FXNC
2022-06-30,93.35,64.33,3.85,0.3,-5.37,3.82,FXNC
2022-09-30,91.83,61.53,6.88,0.2,-2.63,4.5,FXNC
2022-12-31,82.96,59.25,9.89,0.19,-2.09,4.41,FXNC
2023-03-31,85.21,64.93,14.79,0.2,-3.08,3.44,FXNC
2023-06-30,78.26,66.64,21.15,0.19,-3.03,3.11,FXNC
2023-09-30,76.53,70.81,22.89,0.16,-2.1,2.79,FXNC
2023-12-31,42.08,115.49,24.83,0.19,7.48,-0.73,FXNC
2024-03-31,67.61,70.38,27.39,0.23,-4.21,2.72,FXNC
2024-06-30,69.23,76.73,28.7,0.23,-5.0,2.04,FXNC
2024-09-30,63.49,78.28,28.12,0.22,-4.79,1.8,FXNC
2024-12-31,58.51,111.2,24.9,0.09,42.28,-0.56,FXNC
2025-03-31,72.78,90.43,24.16,0.12,-14.6,0.95,FXNC
2025-06-30,73.6,69.82,23.2,0.12,-4.66,2.91,FXNC
2025-09-30,76.41,69.86,22.94,0.11,-4.98,3.06,FXNC
2025-12-31,75.91,69.72,20.92,0.48,0.79,2.96,FXNC
2020-03-31,-504.05,-61.6,,6.17,1.12,-16.08,EDIT
2020-06-30,-160.55,-81.59,,8.95,3.75,-5.52,EDIT
2020-09-30,46.03,68.92,,9.25,-6.26,1.77,EDIT
2020-12-31,-438.61,-31.52,,7.2,0.44,-15.88,EDIT
2021-03-31,-545.28,-60.51,,9.88,1.46,-8.89,EDIT
2021-06-30,-8805.8,-66.0,,9.34,1.42,-9.01,EDIT
2021-09-30,-372.24,-70.16,,11.15,1.52,-6.66,EDIT
2021-12-31,-201.17,-65.88,,10.82,1.1,-7.48,EDIT
2022-03-31,-460.86,-62.63,,13.62,0.95,-9.85,EDIT
2022-06-30,-586.25,-45.41,,12.67,0.71,-11.49,EDIT
2022-09-30,-98295.24,-39.33,,10.09,0.85,-13.44,EDIT
2022-12-31,-695.56,-39.56,,5.94,0.39,-16.84,EDIT
2023-03-31,-283.76,-82.31,,5.68,0.46,-15.45,EDIT
2023-06-30,-931.49,-63.97,,8.09,1.08,-10.07,EDIT
2023-09-30,71.63,1412.48,,6.12,0.25,-12.49,EDIT
2023-12-31,97.56,140.9,,5.39,0.83,-5.41,EDIT
2024-03-31,-24.14,-24349.27,,4.6,0.13,-21.04,EDIT
2024-06-30,-176.8,-7827.56,,3.85,0.09,-29.14,EDIT
2024-09-30,-2521.31,-4169.57,,3.75,0.24,-35.38,EDIT
2024-12-31,100.0,252.24,,3.75,0.73,-33.81,EDIT
2025-03-31,100.0,1735.1,47.57,3.08,0.37,-121.9,EDIT
2025-06-30,100.0,1540.58,56.46,2.77,0.59,-277.42,EDIT
2025-09-30,100.0,425.44,31.8,2.86,1.66,-186.7,EDIT
2025-12-31,96.75,139.77,26.82,3.54,-0.12,-20.6,EDIT
2020-03-31,78.01,80.94,13.45,0.26,0.53,2.0,CFFI
2020-06-30,79.99,83.07,9.62,0.2,0.49,2.05,CFFI
2020-09-30,84.25,72.74,7.47,0.18,3.12,3.61,CFFI
2020-12-31,89.3,70.89,7.01,0.21,-0.22,4.13,CFFI
2021-03-31,92.61,71.85,6.62,0.26,-1.59,3.56,CFFI
2021-06-30,95.71,69.3,5.97,0.29,-1.92,3.98,CFFI
2021-09-30,93.03,68.83,5.73,0.3,-2.42,3.75,CFFI
2021-12-31,92.85,73.06,5.7,0.33,-4.81,2.82,CFFI
2022-03-31,94.96,72.77,6.2,0.35,-5.35,2.81,CFFI
2022-06-30,92.22,68.11,5.98,0.32,-1.19,3.45,CFFI
2022-09-30,90.16,71.5,6.08,0.29,-0.17,3.51,CFFI
2022-12-31,87.99,58.52,6.95,0.27,1.18,5.27,CFFI
2023-03-31,82.51,73.65,11.89,0.28,3.27,3.18,CFFI
2023-06-30,78.82,73.72,16.73,0.26,3.28,3.12,CFFI
2023-09-30,74.8,74.21,19.63,0.25,2.38,2.9,CFFI
2023-12-31,72.92,78.97,20.95,0.26,1.2,2.34,CFFI
2024-03-31,66.88,84.82,24.24,0.23,3.36,1.57,CFFI
2024-06-30,68.38,77.9,25.44,0.22,2.58,2.29,CFFI
2024-09-30,65.47,76.77,26.09,0.21,3.06,2.37,CFFI
2024-12-31,65.05,73.81,26.71,0.06,1.73,2.67,CFFI
2025-03-31,67.24,77.26,25.73,0.14,1.45,2.29,CFFI
2025-06-30,72.24,71.55,23.27,0.17,1.55,3.2,CFFI
2025-09-30,68.86,72.49,24.91,0.14,0.44,2.79,CFFI
2025-12-31,67.8,74.97,24.75,24.17,3.16,2.55,CFFI
2020-03-31,84.71,89.69,13.39,0.15,-12.0,1.04,MYFW
2020-06-30,86.39,52.47,6.0,0.18,0.96,6.24,MYFW
2020-09-30,90.79,56.47,4.6,0.19,-0.26,6.44,MYFW
2020-12-31,90.7,66.6,6.33,0.13,0.61,3.15,MYFW
2021-03-31,94.24,66.03,5.76,0.24,-4.62,3.72,MYFW
2021-06-30,94.66,65.47,5.29,0.19,-4.25,3.74,MYFW
2021-09-30,93.6,66.04,4.88,0.2,-6.07,3.66,MYFW
2021-12-31,91.11,88.29,5.54,0.21,-25.8,0.88,MYFW
2022-03-31,94.37,72.57,4.89,0.23,-12.48,2.47,MYFW
2022-06-30,92.96,77.5,5.23,0.09,-1.94,1.97,MYFW
2022-09-30,83.38,70.09,11.3,0.08,4.01,2.65,MYFW
2022-12-31,68.5,71.69,28.32,0.09,0.08,2.27,MYFW
2023-03-31,63.4,79.91,37.4,0.13,0.8,1.59,MYFW
2023-06-30,50.96,90.1,44.47,0.13,6.42,0.62,MYFW
2023-09-30,52.93,81.27,46.3,0.12,2.12,1.27,MYFW
2023-12-31,28.12,136.94,51.64,0.11,5.12,-1.33,MYFW
2024-03-31,50.95,84.62,48.88,0.11,-8.09,1.02,MYFW
2024-06-30,45.34,93.07,49.47,0.11,-0.23,0.44,MYFW
2024-09-30,48.91,87.88,49.98,0.12,-12.13,0.86,MYFW
2024-12-31,51.85,82.03,50.47,0.1,-6.92,1.09,MYFW
2025-03-31,55.49,78.33,44.35,0.12,-7.27,1.63,MYFW
2025-06-30,51.17,85.2,44.78,0.1,-1.51,0.97,MYFW
2025-09-30,48.45,83.51,47.0,0.13,-14.1,1.22,MYFW
2025-12-31,55.09,79.73,44.91,0.03,4.53,1.25,MYFW
2020-06-30,23.15,2210.0,1.16,3.92,,-65.71,HELP
2020-10-31,,,,3.96,,-1698.18,HELP
2020-12-31,,,,8.61,0.87,-21.6,HELP
2021-03-31,,-2419.57,,13.57,,-16.0,HELP
2021-06-30,,,,9.93,,-19.3,HELP
2021-09-30,,,,13.92,,-17.71,HELP
2021-12-31,,,,11.4,,-19.32,HELP
2022-03-31,,,,7.38,,-23.76,HELP
2022-06-30,,,,7.52,,-19.15,HELP
2022-09-30,,,,7.84,,-15.53,HELP
2022-12-31,,,,6.89,,-19.07,HELP
2023-03-31,,,,4.09,,-28.44,HELP
2023-06-30,,,,2.61,,-36.57,HELP
2023-09-30,,,,2.89,,-24.57,HELP
2023-12-31,,,,5.76,0.36,-25.02,HELP
2024-03-31,,,,21.65,2.08,-7.31,HELP
2024-06-30,,,,41.7,3.1,-3.87,HELP
2024-09-30,,,,24.24,0.67,-22.31,HELP
2024-12-31,,,,12.6,,-4.51,HELP
2025-03-31,,,,7.75,,-12.89,HELP
2025-06-30,,,,9.87,0.55,-22.09,HELP
2025-09-30,,,,8.58,0.48,-24.26,HELP
2025-12-31,,,,13.78,,-15.58,HELP
2020-03-31,39.45,87.49,4.25,0.87,1.7,-1.69,STRZ
2020-06-30,42.24,72.94,6.37,0.72,1.59,1.89,STRZ
2020-09-30,47.1,79.62,4.85,0.71,2.2,-0.68,STRZ
2020-12-31,40.75,84.39,4.4,0.74,1.76,-0.51,STRZ
2021-03-31,41.81,102.46,1.14,0.7,2.05,-1.35,STRZ
2021-06-30,44.1,87.39,5.55,0.55,1.84,-1.66,STRZ
2021-09-30,40.46,91.01,4.04,0.55,1.82,0.27,STRZ
2021-12-31,36.07,97.5,4.05,0.47,2.02,-1.67,STRZ
2022-03-31,28.36,116.15,5.81,0.44,2.19,-3.9,STRZ
2022-06-30,28.71,121.43,3.85,0.44,1.07,-4.57,STRZ
2022-09-30,55.8,58.35,11.28,0.51,-0.33,-214.13,STRZ
2022-12-31,36.83,77.76,7.03,0.46,0.78,1.88,STRZ
2023-03-31,43.14,90.91,5.37,0.44,2.44,-12.34,STRZ
2023-06-30,41.86,95.85,7.62,0.38,2.26,-9.73,STRZ
2023-09-30,41.62,83.84,7.18,0.35,-2.38,400.81,STRZ
2023-12-31,41.28,82.43,6.88,0.48,2.49,32.75,STRZ
2024-03-31,38.17,81.5,7.64,0.37,1.65,12.63,STRZ
2024-06-30,45.48,93.99,22.47,0.3,5.14,28.77,STRZ
2024-09-30,35.63,114.64,22.69,0.3,5.01,21.53,STRZ
2024-12-31,37.51,77.12,7.47,0.32,2.0,13.19,STRZ
2025-03-31,37.51,77.12,18.93,0.27,0.39,-2.9,STRZ
2025-06-30,33.94,118.89,4.13,0.18,0.98,-5.97,STRZ
2025-09-30,100.0,110.84,4.92,0.19,0.85,-7.93,STRZ
2025-12-31,44.45,96.72,4.4,0.25,0.78,-3.2,STRZ
2025-03-31,8.67,2028.93,8.49,0.4,-0.32,330.56,VTIX
2025-06-30,17.06,1259.54,11.56,0.38,-0.31,228.32,VTIX
2025-09-30,41.38,476.58,32.39,0.42,-0.54,186.82,VTIX
2025-12-31,30.03,736.84,90.34,0.35,-0.74,92.49,VTIX
2020-03-31,23.58,152.76,0.93,2.02,1.54,-3.38,NIU
2020-06-30,22.96,61.97,0.24,1.77,-0.81,6.69,NIU
2020-09-30,20.92,56.73,0.21,1.69,0.06,8.55,NIU
2020-12-31,25.16,63.13,0.26,1.88,-0.16,5.86,NIU
2021-03-31,23.81,99.81,0.32,1.74,0.75,-0.54,NIU
2021-06-30,22.73,53.74,0.17,1.69,-0.22,8.34,NIU
2021-09-30,19.99,58.16,0.12,1.57,-0.08,7.58,NIU
2021-12-31,22.57,77.39,0.13,1.68,0.56,3.77,NIU
2022-03-31,19.06,130.09,0.25,1.73,-2.23,-2.37,NIU
2022-06-30,20.25,103.06,0.18,1.71,0.2,1.1,NIU
2022-09-30,22.1,103.17,0.13,1.56,34.44,0.21,NIU
2022-12-31,22.46,131.31,0.22,1.69,0.35,-2.83,NIU
2023-03-31,21.66,174.15,0.02,1.9,0.76,-4.8,NIU
2023-06-30,23.1,103.55,0.0,1.81,-295.03,-0.15,NIU
2023-09-30,21.35,145.22,0.06,1.6,1.29,-6.5,NIU
2023-12-31,19.0,269.54,0.17,1.64,1.04,-11.9,NIU
2024-03-31,18.93,172.55,0.19,1.51,1.87,-5.24,NIU
2024-06-30,16.98,120.13,0.16,1.39,3.09,-2.42,NIU
2024-09-30,13.82,141.33,0.15,1.33,1.53,-4.15,NIU
2024-12-31,12.45,188.91,0.2,1.31,1.33,-7.79,NIU
2025-03-31,17.31,139.45,0.21,1.3,-0.28,-4.33,NIU
2025-06-30,20.11,104.94,0.12,1.21,28.69,0.65,NIU
2025-09-30,21.83,80.14,0.08,1.21,-1.94,8.26,NIU
2020-03-31,71.16,82.86,14.62,0.18,5.66,1.48,FUNC
2020-06-30,76.12,77.69,12.67,0.2,1.43,2.07,FUNC
2020-09-30,87.15,62.68,12.03,0.23,0.03,3.81,FUNC
2020-12-31,86.86,65.11,10.97,0.26,0.13,3.48,FUNC
2021-03-31,89.8,73.44,9.62,0.27,-1.79,2.66,FUNC
2021-06-30,88.5,65.38,8.63,0.3,-1.51,3.37,FUNC
2021-09-30,96.45,68.95,6.64,0.26,-1.07,3.28,FUNC
2021-12-31,99.78,50.84,4.54,0.27,-0.55,5.32,FUNC
2022-03-31,97.92,58.08,4.34,0.14,0.48,4.17,FUNC
2022-06-30,92.77,59.8,3.97,0.1,2.52,4.08,FUNC
2022-09-30,95.48,51.8,5.0,0.1,2.18,5.25,FUNC
2022-12-31,93.35,56.35,10.07,0.13,0.62,4.59,FUNC
2023-03-31,82.66,68.8,14.9,0.17,0.36,2.86,FUNC
2023-06-30,74.76,68.19,23.63,0.13,2.73,2.84,FUNC
2023-09-30,71.56,68.67,27.6,0.12,3.15,2.91,FUNC
2023-12-31,63.13,85.6,35.03,0.1,6.82,1.09,FUNC
2024-03-31,66.26,72.61,30.2,0.12,2.59,2.23,FUNC
2024-06-30,67.47,65.59,28.19,0.09,3.05,2.99,FUNC
2024-09-30,70.74,61.52,28.38,0.1,3.23,3.32,FUNC
2024-12-31,70.28,59.73,27.88,0.1,3.09,3.45,FUNC
2025-03-31,69.97,62.03,27.77,0.09,1.71,3.16,FUNC
2025-06-30,69.88,61.98,27.25,0.06,2.68,3.13,FUNC
2025-09-30,71.58,58.42,26.92,0.07,0.55,3.49,FUNC
2025-12-31,69.91,63.01,27.66,0.5,-0.45,2.84,FUNC
2020-03-31,52.44,231.74,6.02,,,-34.58,MASS
2020-06-30,57.6,66.8,2.21,3.7,1.18,27.29,MASS
2020-09-30,63.43,133.71,4.05,2.79,-0.53,-27.61,MASS
2020-12-31,45.11,250.68,4.27,15.78,9.37,-7.35,MASS
2021-03-31,52.46,299.79,6.78,17.62,5.61,-4.57,MASS
2021-06-30,52.91,270.24,0.47,14.06,4.19,-5.86,MASS
2021-09-30,54.3,177.45,0.25,12.06,8.87,-4.22,MASS
2021-12-31,57.66,138.62,0.25,17.05,10.29,-1.61,MASS
2022-03-31,49.71,330.59,0.24,17.78,5.55,-4.55,MASS
2022-06-30,59.73,226.15,0.14,15.46,6.2,-4.03,MASS
2022-09-30,59.11,176.61,0.21,11.74,7.54,-3.19,MASS
2022-12-31,50.86,274.57,0.52,11.22,4.61,-5.14,MASS
2023-03-31,46.21,396.92,5.81,10.07,3.39,-6.94,MASS
2023-06-30,47.91,288.8,,8.97,3.05,-5.36,MASS
2023-09-30,55.04,215.5,,8.06,3.39,-4.17,MASS
2023-12-31,50.69,233.51,,7.71,3.02,-4.49,MASS
2024-03-31,52.37,295.81,,8.37,3.94,-6.96,MASS
2024-06-30,53.76,238.58,,5.09,1.28,-8.03,MASS
2024-09-30,53.57,414.91,,4.24,2.01,-22.36,MASS
2024-12-31,48.74,320.81,,4.1,1.03,-16.97,MASS
2025-03-31,47.05,298.99,,7.62,2.6,27.35,MASS
2025-06-30,48.89,337.89,,4.98,1.94,-8.94,MASS
2025-09-30,52.52,321.94,,3.49,1.06,-10.99,MASS
2025-12-31,52.67,66.22,,4.24,-3.91,2.91,MASS
2020-02-29,32.8,60.6,,5.96,,2.04,TAYD
2020-05-31,32.83,66.14,,6.22,-2.92,2.47,TAYD
2020-08-31,26.99,112.31,,8.24,-7.26,0.44,TAYD
2020-11-30,12.22,216.21,,12.93,,1.6,TAYD
2021-02-28,8.46,303.1,,10.03,,0.45,TAYD
2021-05-31,8.82,264.64,,6.64,,0.15,TAYD
2021-08-31,25.62,93.69,,7.26,,0.44,TAYD
2021-11-30,33.39,69.88,,8.02,,1.58,TAYD
2022-02-28,22.38,113.9,,7.7,,-0.28,TAYD
2022-05-31,35.98,49.19,0.05,6.37,,3.5,TAYD
2022-08-31,37.23,65.19,,7.36,,2.26,TAYD
2022-11-30,39.0,57.09,,6.97,,3.39,TAYD
2023-02-28,43.09,57.65,,6.71,,3.48,TAYD
2023-05-31,42.6,54.69,4.04,5.7,,4.13,TAYD
2023-08-31,44.18,56.22,,5.62,,3.56,TAYD
2023-11-30,46.53,57.31,,6.65,,3.65,TAYD
2024-02-29,46.95,47.97,,5.92,,5.64,TAYD
2024-05-31,48.83,57.34,,4.12,,4.82,TAYD
2024-08-31,47.37,47.22,,6.02,,4.95,TAYD
2024-11-30,100.0,75.7,,6.88,,1.89,TAYD
2025-02-28,42.87,55.41,,4.57,,3.46,TAYD
2025-05-31,48.58,50.28,,5.88,,5.94,TAYD
2025-08-31,44.75,49.42,,9.21,,3.41,TAYD
2025-11-30,47.05,59.17,,10.02,,3.0,TAYD
2020-03-31,32.07,74.09,,2.78,-1.32,2.46,AIFU
2020-06-30,31.97,65.6,,2.83,-1.24,5.29,AIFU
2020-09-30,33.33,72.91,,2.92,-0.0,4.03,AIFU
2020-12-31,31.7,73.39,,2.49,-0.15,2.61,AIFU
2021-03-31,32.64,60.71,,2.4,-1.03,7.4,AIFU
2021-06-30,37.42,80.24,,2.75,-0.76,3.57,AIFU
2021-09-30,35.5,88.39,,2.67,-3.76,1.83,AIFU
2021-12-31,37.09,72.35,,2.49,-1.06,0.6,AIFU
2022-03-31,34.34,91.26,,2.74,-5.28,-2.17,AIFU
2022-06-30,34.99,87.39,,2.57,-2.47,2.11,AIFU
2022-09-30,37.03,86.1,,2.63,-1.25,2.27,AIFU
2022-12-31,35.57,68.9,,2.41,-1.16,4.35,AIFU
2023-03-31,33.18,78.02,,1.98,-0.99,3.19,AIFU
2023-06-30,28.53,73.37,0.24,2.07,-0.65,3.89,AIFU
2023-09-30,37.07,85.89,0.42,2.44,-0.35,7.98,AIFU
2023-12-31,36.46,92.62,,2.32,0.33,-1.31,AIFU
2020-03-31,37.49,209.36,1.56,3.21,-4.1,-5.24,GRRR
2020-06-30,37.49,209.36,1.56,1.92,0.03,-22.88,GRRR
2020-09-30,42.48,97.27,0.75,1.92,1.92,0.19,GRRR
2020-12-31,42.48,97.27,0.75,1.92,1.93,0.19,GRRR
2021-03-31,32.08,216.84,2.21,1.76,-4.91,-6.07,GRRR
2021-06-30,32.08,216.84,2.21,1.76,-4.91,-6.07,GRRR
2021-09-30,43.85,110.59,1.23,1.47,14.03,-1.47,GRRR
2021-12-31,36.71,137.25,1.22,1.47,-19.26,-4.45,GRRR
2022-03-31,33.15,271.12,,1.3,-4.81,-11.8,GRRR
2022-06-30,33.15,271.12,,1.3,-4.81,-11.8,GRRR
2022-12-31,56.26,210.67,4.43,1.69,-0.1,-8.8,GRRR
2023-03-31,49.44,329.38,,1.33,-1.94,-12.5,GRRR
2023-06-30,49.44,329.38,,1.33,-1.94,-12.5,GRRR
2023-09-30,81.96,36.15,0.68,1.49,0.3,29.61,GRRR
2023-12-31,58.72,49.99,0.85,1.43,0.85,12.18,GRRR
2024-03-31,85.13,253.64,2.5,1.72,-0.57,-15.99,GRRR
2024-06-30,85.79,28.87,1.66,1.72,0.45,18.23,GRRR
2024-09-30,47.37,163.23,0.75,1.68,-0.02,-10.64,GRRR
2024-12-31,29.84,719.13,0.49,1.68,-0.0,-80.19,GRRR
2025-03-31,35.1,165.06,0.85,2.48,0.13,-4.58,GRRR
2025-06-30,33.42,169.62,0.66,2.16,-0.55,-4.02,GRRR
2025-09-30,37.3,95.7,0.51,3.64,-12.32,-0.01,GRRR
2025-12-31,29.67,92.3,0.32,3.33,-18.96,-1.4,GRRR
2021-03-31,,,,,,69.7,NVCT
2021-06-30,,,,18.54,,134.95,NVCT
2021-09-30,,,,13.76,,52.26,NVCT
2021-12-31,,,,2.41,,20.54,NVCT
2022-03-31,,,,5.76,,-20.21,NVCT
2022-06-30,,,,5.2,,-31.03,NVCT
2022-09-30,,,,5.54,,-28.85,NVCT
2022-12-31,,,,3.3,,-47.09,NVCT
2023-03-31,,,,4.12,,-32.99,NVCT
2023-06-30,,,,5.41,,-28.07,NVCT
2023-09-30,,,,3.99,,-35.25,NVCT
2023-12-31,,,,2.75,,-54.27,NVCT
2024-03-31,,,,3.46,,-29.75,NVCT
2024-06-30,,,,3.17,,-35.34,NVCT
2024-09-30,,,,2.74,,-37.79,NVCT
2024-12-31,,,,2.09,,-64.33,NVCT
2025-03-31,,,,3.28,,-25.45,NVCT
2025-06-30,,,,2.66,,-37.54,NVCT
2025-09-30,,,,3.07,,-31.08,NVCT
2025-12-31,,,,2.38,,-39.72,NVCT
2020-03-31,63.63,91.1,18.13,0.19,29.69,0.74,HWBK
2020-06-30,82.34,73.65,12.82,0.17,10.39,2.73,HWBK
2020-09-30,84.28,65.61,10.03,0.16,6.46,3.99,HWBK
2020-12-31,88.43,64.76,9.6,0.16,6.35,3.97,HWBK
2021-03-31,91.72,62.08,8.28,0.19,5.27,4.47,HWBK
2021-06-30,90.43,66.03,7.55,0.22,5.7,3.58,HWBK
2021-09-30,91.67,62.0,6.88,0.22,4.71,4.17,HWBK
2021-12-31,105.61,63.6,6.36,0.31,-0.16,4.02,HWBK
2022-03-31,106.31,60.03,6.74,0.24,2.28,4.92,HWBK
2022-06-30,85.92,67.83,8.0,0.2,3.91,3.62,HWBK
2022-09-30,85.38,66.81,13.22,0.19,3.2,4.27,HWBK
2022-12-31,78.63,69.84,20.94,0.21,2.84,3.71,HWBK
2023-03-31,68.23,75.82,28.96,0.19,6.26,2.55,HWBK
2023-06-30,67.17,80.51,32.83,0.18,13.49,2.02,HWBK
2023-09-30,63.87,80.33,35.68,0.17,9.72,2.18,HWBK
2023-12-31,30.89,298.79,59.31,0.18,-1.74,-5.47,HWBK
2024-03-31,66.48,69.87,34.37,0.15,4.93,3.26,HWBK
2024-06-30,64.26,68.0,34.08,0.17,2.97,3.35,HWBK
2024-09-30,63.81,68.08,34.38,0.18,3.79,3.12,HWBK
2024-12-31,67.66,69.58,31.25,0.18,3.43,3.07,HWBK
2025-03-31,70.94,65.46,30.33,0.15,2.57,3.51,HWBK
2025-06-30,71.89,62.16,28.3,0.15,2.82,3.89,HWBK
2025-09-30,70.47,63.12,28.23,0.15,4.0,3.72,HWBK
2025-12-31,72.02,63.73,26.68,0.3,4.28,3.55,HWBK
