Ceyrek,Brut_Kar_Marji_%,FaalGid_BrutKar_%,FinansGid_Gelir_%,Cari_Oran,NetBorc_FAVOK,ROE_%,EPS,FK_Orani,Hisse,BKM_Filtre,FGBK_Filtre,FGG_Filtre,FK_Filtre,FS_Filtre,CO_Filtre,NB_Filtre,ROE_Filtre,EPS_Artis_Filtre,Icsel_Deger,Toplam_Gecilen
,10.24,37.19,9.19,1.86,0.08,-6.53,-0.7178,-15.56,SAYAS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,3
,30.01,12.86,6.89,2.4,0.03,12.95,1.7298,6.45,SAYAS,GECMEDI,GECTI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,171.0,4
,26.53,3.75,3.47,2.17,-0.02,4.92,0.7432,15.02,SAYAS,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,73.47,3
,,,,,,,,,SDTTR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,27.98,35.54,0.53,2.6,-0.55,4.98,1.5264,35.89,SDTTR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,150.9,2
,17.9,59.02,1.65,2.53,18.57,-2.26,-0.7194,-76.14,SDTTR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,39.24,108.75,3.33,2.33,1.43,-3.02,-1.0258,-53.4,SDTTR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,28.29,54.47,1.29,2.6,0.5,0.04,0.0126,4352.62,SDTTR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,1.25,2
,45.34,29.69,1.53,2.13,0.24,3.12,1.2411,44.13,SDTTR,GECTI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,122.69,4
,,,,,,,,,SEGMN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,16.35,54.28,3.01,5.12,-0.04,0.82,0.133,103.17,SEGMN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,13.15,2
,21.65,27.03,3.22,5.74,-0.1,3.32,0.5879,23.34,SEGMN,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,58.12,3
,28.54,37.19,1.45,5.86,-1.06,1.86,0.3661,37.49,SEGMN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,36.19,2
,25.66,37.87,3.01,6.14,-1.28,0.8,0.1635,83.93,SEGMN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,16.16,2
,19.57,76.9,,4.67,-0.36,0.68,0.1485,92.42,SEGMN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,14.68,1
,,,,,,,,,SEKFK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,SEKFK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,43.88,69.83,,0.44,10.9,11.82,0.8267,3.15,SEKFK,GECTI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,81.73,2
,46.46,71.14,,0.77,11.83,6.98,0.5266,4.94,SEKFK,GECTI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,52.06,2
,35.38,80.76,,0.77,29.19,5.06,0.4051,6.42,SEKFK,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,40.05,1
,40.43,90.97,,0.73,56.15,4.93,0.4175,6.23,SEKFK,GECTI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,41.27,2
,48.96,91.37,,0.83,51.62,6.56,0.6194,4.2,SEKFK,GECTI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,61.23,2
,,,,,,,,,SEKUR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,11.61,60.27,11.2,0.89,2.39,-0.98,-0.0182,-84.43,SEKUR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,14.78,14.69,3.61,0.87,3.27,1.14,0.0262,58.58,SEKUR,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,2.59,3
,13.96,45.44,15.9,0.87,1.63,-3.79,-0.0906,-16.92,SEKUR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,1
,13.72,92.07,14.93,0.86,2.74,-6.14,-0.143,-10.72,SEKUR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,11.35,64.52,10.14,0.86,4.62,-5.13,-0.1186,-12.92,SEKUR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,,,,,,,,,SELEC,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,SELEC,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,11.1,55.97,2.07,1.33,0.51,4.61,2.2822,9.15,SELEC,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,225.61,3
,8.03,75.7,1.18,1.36,0.3,0.01,0.0034,6075.93,SELEC,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,0.34,2
,7.64,81.55,0.76,1.4,-0.49,-1.2,-0.5177,-40.32,SELEC,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,8.23,73.12,0.58,1.37,0.04,-0.78,-0.3585,-58.23,SELEC,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,8.98,66.76,0.24,1.38,-0.13,0.62,0.2995,69.7,SELEC,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,29.61,2
,,,,,,,,,SELVA,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,19.78,115.74,13.96,0.68,0.92,-2.03,-0.0311,-17.62,SELVA,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,13.94,121.61,5.91,0.57,0.52,4.5,0.0771,7.1,SELVA,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,7.62,3
,16.33,139.09,17.7,0.58,0.28,4.13,0.0813,6.74,SELVA,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,8.04,2
,20.39,82.34,26.16,0.51,1.6,-2.48,-0.0511,-10.72,SELVA,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,1
,15.24,106.38,24.56,0.42,1.41,-3.46,-0.073,-7.5,SELVA,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,1
,,,,,,,,,SEYKM,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECTI,,1
,24.05,64.57,2.6,9.73,-0.08,-9.08,-0.1803,-6.17,SEYKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECTI,,3
,22.16,162.16,0.57,12.47,0.28,-4.24,-0.0866,-12.85,SEYKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECTI,,3
,22.93,8731.77,7.27,10.02,-0.03,-3.28,-0.0713,-15.6,SEYKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECTI,,3
,23.18,158.96,0.04,7.16,3.18,-1.5,-0.0326,-34.16,SEYKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECTI,,3
,34.28,130.76,2.37,9.23,-0.13,1.12,0.0263,42.24,SEYKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECTI,2.6,3
,7.4,22.73,4.37,0.95,0.24,0.79,0.028,22.42,SILVR,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,2.77,3
,15.07,46.51,2.75,0.98,0.03,5.06,0.1951,3.22,SILVR,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,19.29,3
,15.42,117.19,3.02,0.9,-0.78,-5.06,-0.2045,-3.07,SILVR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,0.6,1494.67,4.63,0.95,1.5,-3.2,-0.1379,-4.55,SILVR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,,,,,,,,,SISE,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,SISE,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,21.19,125.95,14.1,1.69,2.52,-0.61,-0.3725,-29.72,SISE,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,3
,23.68,114.16,12.37,1.35,2.2,0.62,0.4094,27.04,SISE,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,40.47,2
,29.44,84.13,13.98,1.2,1.95,1.22,0.8656,12.79,SISE,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,85.57,3
,30.02,100.77,10.53,1.25,2.16,0.64,0.4776,23.18,SISE,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,47.21,2
,27.12,105.07,12.81,1.26,1.88,1.7,1.3498,8.2,SISE,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,133.44,3
,,,,,,,,,SKBNK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,SKBNK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,104.02,,,4.89,0.3124,8.88,SKBNK,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,30.88,1
,,,185.56,,,3.8,0.2478,11.2,SKBNK,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,24.5,1
,,,168.42,,,4.34,0.3029,9.16,SKBNK,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,29.94,1
,,,179.89,,,3.21,0.232,11.96,SKBNK,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,22.93,1
,,,138.47,,,3.83,0.2968,9.35,SKBNK,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,29.34,1
,64.58,57.59,1.31,5.42,0.01,11.85,2.3271,27.82,SKYLP,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,230.05,3
,73.17,89.17,1.73,2.67,-0.13,2.28,0.4694,137.95,SKYLP,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,46.4,3
,71.59,122.85,5.21,2.08,0.03,-5.8,-1.2229,-52.95,SKYLP,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,3
,71.39,86.9,13.01,1.72,0.76,-2.81,-0.6287,-102.99,SKYLP,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,4
,78.54,92.23,7.86,1.44,2.33,0.16,0.0396,1636.39,SKYLP,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,3.91,3
,,,,,,,,,SMART,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,88.34,57.02,18.18,1.15,0.34,2.48,0.2723,31.71,SMART,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,26.92,2
,74.72,181.88,27.21,0.87,0.34,-6.62,-0.7199,-11.99,SMART,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,69.76,69.94,15.5,0.73,0.42,1.91,0.2315,37.3,SMART,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,22.89,2
,89.03,86.28,20.47,0.91,0.5,0.72,0.1026,84.15,SMART,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,10.14,2
,-204.37,-154.31,125.43,0.4,-2.03,-11.11,-1.4888,-5.8,SMART,GECMEDI,GECTI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,48.71,55.66,139.9,2.93,1.5,-0.94,-0.0762,-13.21,SNGYO,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,30.49,142.25,44.81,2.44,-19.9,-0.89,-0.0785,-12.84,SNGYO,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,1
,33.72,15.92,3.57,3.71,0.12,11.74,1.1516,0.87,SNGYO,GECMEDI,GECTI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,113.84,4
,49.26,4.83,49.7,2.97,1.18,0.9,0.1042,9.67,SNGYO,GECTI,GECTI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,10.3,4
,53.5,46.13,99.24,2.9,1.51,-0.03,-0.0034,-300.45,SNGYO,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,16.91,129.5,1.14,0.94,0.04,0.94,0.4002,33.77,SOKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,39.56,2
,17.25,126.06,1.64,0.91,0.19,0.15,0.0682,197.99,SOKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,6.74,2
,20.11,111.78,2.16,0.87,0.35,-0.52,-0.2503,-53.98,SOKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,19.38,123.61,2.2,0.87,0.26,-1.14,-0.6021,-22.44,SOKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,19.32,114.47,2.04,0.86,0.22,-1.05,-0.58,-23.3,SOKM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,,,,,,,,,SONME,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,SONME,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,2.64,,5.22,2.4954,15.04,SONME,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,246.69,0
,100.0,4.88,0.26,2.78,,1.17,0.6244,60.1,SONME,GECTI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,61.73,3
,100.0,23.12,0.08,3.4,,-2.18,-1.2022,-31.21,SONME,GECTI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,3
,100.0,41.12,,9.21,,0.2,0.1181,317.83,SONME,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,11.68,1
,100.0,56.32,,13.09,,-4.38,-2.5783,-14.55,SONME,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,42.22,37.22,27.02,0.61,-0.98,-0.23,-0.0115,-73.36,SRVGY,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,55.99,22.34,13.42,0.4,0.27,0.25,0.0137,61.84,SRVGY,GECTI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,1.35,4
,82.91,6.99,7.5,0.27,0.02,10.08,0.5888,1.44,SRVGY,GECTI,GECTI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,58.21,5
,48.74,6.15,11.46,2.35,0.27,0.1,0.0078,107.76,SRVGY,GECTI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,0.77,4
,-14.45,-20.62,0.23,3.28,0.8,-0.61,-0.3278,-200.39,SUMAS,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,VERI_YOK,,3
,15.9,3.53,0.0,2.74,-2.41,5.11,3.7376,17.57,SUMAS,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,VERI_YOK,369.49,3
,,,,,,,,,SUNTK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,27.03,32.16,1.03,1.59,0.23,8.6,0.8714,10.33,SUNTK,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,86.14,4
,21.75,52.64,1.02,1.58,0.23,8.91,0.9965,9.04,SUNTK,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,98.51,4
,18.77,60.78,1.51,1.63,1.43,0.25,0.0312,288.53,SUNTK,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,3.08,3
,22.88,40.44,1.52,1.54,0.95,2.94,0.3959,22.75,SUNTK,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,39.14,3
,19.97,38.99,2.47,1.53,0.67,3.76,0.565,15.94,SUNTK,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,55.85,3
,,,,24.38,,,,,SURGY,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,SURGY,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,18.24,-0.01,3.94,1.453,9.51,SURGY,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,143.64,2
,,,,24.71,-0.02,12.41,5.7474,2.4,SURGY,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,568.17,2
,,,,20.64,0.02,1.2,0.6243,22.12,SURGY,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,61.72,1
,,,,27.57,0.03,-1.44,-0.7794,-17.72,SURGY,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,1
,,,,,,,,,SUWEN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,SUWEN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,53.07,78.21,11.73,1.6,0.77,2.25,0.0662,34.82,SUWEN,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,6.54,4
,44.97,110.5,12.34,1.55,1.79,-9.36,-0.211,-10.92,SUWEN,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,4
,58.34,69.84,7.51,1.54,0.63,12.57,0.3404,6.77,SUWEN,GECTI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,33.65,5
,49.33,75.22,9.34,1.42,0.68,2.41,0.0685,33.66,SUWEN,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,6.77,3
,51.27,80.31,11.14,1.28,1.3,0.16,0.0046,500.82,SUWEN,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,0.45,3
,,,,,,,,,TATGD,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,13.98,141.68,13.43,1.32,2.26,-4.9,-0.5446,-8.12,TATGD,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,13.96,62.04,14.0,1.35,1.81,4.53,0.5717,7.74,TATGD,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,56.52,3
,8.88,130.44,14.77,1.75,3.03,-2.28,-0.3238,-13.66,TATGD,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,3
,13.67,93.78,12.28,1.32,4.55,-0.25,-0.0364,-121.51,TATGD,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,17.38,80.78,10.69,1.23,2.07,1.2,0.1942,22.77,TATGD,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,19.2,2
,,,,,,,,,TAVHL,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,44.52,33.91,9.73,1.07,1.81,6.53,0.286,257.22,TAVHL,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,28.27,3
,6.93,131.35,9.01,1.05,5.44,-0.12,-0.0051,-14352.24,TAVHL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,29.31,50.77,11.72,0.77,8.03,-2.95,-0.1256,-585.68,TAVHL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,36.17,39.58,7.11,0.78,4.21,-0.29,-0.012,-6122.31,TAVHL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,17.55,46.21,10.34,0.78,5.63,-1.56,-0.0678,-1085.59,TAVHL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,,,,,,,,,TBORG,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,55.9,50.37,4.51,1.5,-0.24,14.23,6.973,5.4,TBORG,GECTI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,689.33,5
,52.43,67.88,11.56,1.6,-1.04,5.45,2.9624,12.7,TBORG,GECTI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,292.85,5
,55.59,100.58,9.39,1.86,-0.33,-1.62,-0.9565,-39.34,TBORG,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,4
,58.56,49.52,5.17,1.44,-0.26,11.17,7.859,4.79,TBORG,GECTI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,776.92,4
,52.02,61.52,6.04,1.41,-0.08,17.28,12.3974,3.03,TBORG,GECTI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,1225.57,4
,,,,,,,,,TCELL,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,27.32,38.01,7.21,1.82,0.25,10.91,8.7459,3.17,TCELL,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,864.59,4
